repo_id,repo_name,month,cumulative_stars,cumulative_forks,monthly_downloads,new_issues,new_pull_requests,monthly_commits,star_growth_rate
R00696,train-ml,2025-04,54114,5810,1297332,80,20,56,-0.0046
R00696,train-ml,2025-05,51654,4342,907333,66,34,64,-0.0047
R00696,train-ml,2025-06,56575,14455,826079,54,25,45,0.096
R00696,train-ml,2025-07,57911,12053,1524846,68,27,53,0.0109
R00696,train-ml,2025-08,58572,6143,647018,63,29,48,0.1308
R00134,embed-studio,2024-04,24345,7166,8682,71,10,9894,-0.0164
R00134,embed-studio,2024-05,26188,7149,26936,60,6,9790,0.1426
R00134,embed-studio,2024-05,28616,6273,23259,90,8,9822,0.0402
R00134,embed-studio,2024-06,30874,2572,8561,66,13,9882,0.1059
R00134,embed-studio,2024-07,31840,2049,13659,71,9,9664,0.0501
R00134,embed-studio,2024-08,34018,2330,19137,55,14,9672,0.0178
R00134,embed-studio,2024-09,35760,6267,37886,75,4,9625,0.1284
R00134,embed-studio,2024-10,38395,2833,22750,59,10,9596,0.0127
R00134,embed-studio,2024-11,42881,2798,60007,73,10,9696,0.0251
R00134,embed-studio,2024-12,46146,5664,35020,68,8,9760,0.1129
R00134,embed-studio,2025-01,47172,4623,43846,78,12,9497,0.0264
R00134,embed-studio,2025-02,48483,5361,61901,72,14,9823,0.0836
R00134,embed-studio,2025-03,53379,5989,29261,72,11,9691,0.1198
R00134,embed-studio,2025-04,49592,11100,65029,71,9,9657,0.0994
R00134,embed-studio,2025-05,56870,8424,59898,78,13,9501,0.0762
R00134,embed-studio,2025-06,59928,17597,82703,83,16,9821,0.0837
R00134,embed-studio,2025-07,53951,13099,25836,70,13,9677,0.0945
R00134,embed-studio,2025-08,65999,14111,35267,65,10,9830,0.0923
R00395,uni-lab-flow,2024-04,24172,2891,47944,129,25,691,0.0001
R00395,uni-lab-flow,2024-05,26289,3941,99771,124,19,773,0.0784
R00395,uni-lab-flow,2024-05,28104,7007,116218,120,23,741,-0.0061
R00395,uni-lab-flow,2024-06,30896,5173,85561,141,17,657,0.148
R00395,uni-lab-flow,2024-07,32114,6934,49752,120,18,765,0.0569
R00395,uni-lab-flow,2024-08,34257,4139,162061,125,22,711,0.0496
R00395,uni-lab-flow,2024-09,36181,2297,120780,139,17,766,0.1385
R00395,uni-lab-flow,2024-10,40905,4173,85255,115,11,738,0.0874
R00395,uni-lab-flow,2024-11,43523,4028,66049,122,20,725,0.1206
R00395,uni-lab-flow,2024-12,45380,4909,106791,139,18,706,0.0522
R00395,uni-lab-flow,2025-01,47127,12255,245758,107,24,720,0.0277
R00395,uni-lab-flow,2025-02,47134,4444,255879,140,24,709,0.0672
R00395,uni-lab-flow,2025-03,50822,9438,160171,125,19,772,0.1028
R00395,uni-lab-flow,2025-04,52707,11108,192466,111,25,759,0.0236
R00395,uni-lab-flow,2025-05,51801,10569,258960,126,35,732,-0.0033
R00395,uni-lab-flow,2025-06,53937,3080,286204,131,21,749,-0.0044
R00395,uni-lab-flow,2025-07,56564,12854,319934,116,30,693,0.0863
R00395,uni-lab-flow,2025-08,55943,7534,110211,131,18,710,0.1499
R01107,flash-safe-rs,2024-04,23856,3611,89272,87,43,592,0.1368
R01107,flash-safe-rs,2024-05,25958,6058,108650,88,30,606,0.0993
R01107,flash-safe-rs,2024-05,28096,4088,32122,85,38,580,0.1401
R01107,flash-safe-rs,2024-06,29958,6955,71170,83,24,590,0.0896
R01107,flash-safe-rs,2024-07,31081,6168,62452,87,39,596,0.0914
R01107,flash-safe-rs,2024-08,34705,1973,47121,85,44,604,0.0598
R01107,flash-safe-rs,2024-09,37444,9267,101718,69,45,599,0.1047
R01107,flash-safe-rs,2024-10,40412,5941,110999,82,39,581,0.0536
R01107,flash-safe-rs,2024-11,38287,2489,143397,79,39,626,0.0518
R01107,flash-safe-rs,2024-12,43508,11667,115732,92,33,627,0.1314
R01107,flash-safe-rs,2025-01,46608,5236,213327,78,34,584,-0.003
R01107,flash-safe-rs,2025-02,49546,6147,172496,74,39,591,0.0514
R01107,flash-safe-rs,2025-03,52286,7316,227904,82,26,582,0.086
R01107,flash-safe-rs,2025-04,53076,3173,157257,84,34,559,0.078
R01107,flash-safe-rs,2025-05,56270,5881,228283,68,29,628,-0.0184
R01107,flash-safe-rs,2025-06,53451,4587,193755,104,35,620,0.1305
R01107,flash-safe-rs,2025-07,53582,6242,248537,92,39,611,0.1311
R01107,flash-safe-rs,2025-08,61548,5677,228038,72,37,611,0.0897
R00021,poly-prompt-cpp,2024-04,21237,1743,38159,49,62,31,0.0999
R00021,poly-prompt-cpp,2024-05,23387,3430,118549,59,44,21,-0.0156
R00021,poly-prompt-cpp,2024-05,24484,3932,92110,42,54,27,0.0342
R00021,poly-prompt-cpp,2024-06,26766,5814,173834,66,60,33,0.0635
R00021,poly-prompt-cpp,2024-07,28555,6127,254619,67,55,29,0.1008
R00021,poly-prompt-cpp,2024-08,30892,9041,196410,51,69,31,0.0975
R00021,poly-prompt-cpp,2024-09,33017,1765,181453,57,68,20,0.0721
R00021,poly-prompt-cpp,2024-10,33759,3732,249326,49,68,27,0.0564
R00021,poly-prompt-cpp,2024-11,37895,10219,170907,40,58,31,0.0935
R00021,poly-prompt-cpp,2024-12,40316,8587,124732,53,71,27,0.0692
R00021,poly-prompt-cpp,2025-01,41206,2476,262552,42,65,26,0.0906
R00021,poly-prompt-cpp,2025-02,39320,7640,135139,46,52,28,0.1428
R00021,poly-prompt-cpp,2025-03,41516,7051,110868,54,53,19,0.1027
R00021,poly-prompt-cpp,2025-04,43991,7821,437054,38,53,31,0.0467
R00021,poly-prompt-cpp,2025-05,44808,7099,401110,58,53,37,-0.0074
R00021,poly-prompt-cpp,2025-06,49181,6128,273502,55,58,31,0.0929
R00021,poly-prompt-cpp,2025-07,53604,10620,209215,59,47,34,0.0137
R00021,poly-prompt-cpp,2025-08,53929,13836,132953,54,63,31,0.0199
R00843,gptx,2024-04,19662,1070,34747,80,13,694,0.1346
R00843,gptx,2024-05,21358,4430,12525,60,15,691,0.0089
R00843,gptx,2024-05,22867,3606,28208,78,11,750,0.127
R00843,gptx,2024-06,24975,5283,42889,84,7,735,0.0124
R00843,gptx,2024-07,26125,3237,43783,64,8,730,-0.0161
R00843,gptx,2024-08,28507,1682,20911,81,16,746,0.0225
R00843,gptx,2024-09,28929,7214,32069,66,6,674,0.0985
R00843,gptx,2024-10,32032,3282,34591,84,14,718,0.049
R00843,gptx,2024-11,32829,3398,90221,88,10,689,0.099
R00843,gptx,2024-12,35996,8156,77356,100,17,696,0.0907
R00843,gptx,2025-01,34932,9132,76638,87,14,700,0.1274
R00843,gptx,2025-02,37325,2808,100426,71,14,698,0.0832
R00843,gptx,2025-03,43142,6298,90273,98,16,732,0.0368
R00843,gptx,2025-04,39014,11425,105642,78,5,727,0.0631
R00843,gptx,2025-05,43531,4527,57205,101,9,727,0.1082
R00843,gptx,2025-06,42067,6244,111181,89,6,661,0.0509
R00843,gptx,2025-07,47107,7142,80756,81,12,702,0.0634
R00843,gptx,2025-08,51126,9720,124132,74,14,704,-0.0151
R01187,quick-vector-core,2024-04,17938,3582,151956,81,11,373,0.001
R01187,quick-vector-core,2024-05,19405,5550,149812,77,11,377,0.0589
R01187,quick-vector-core,2024-05,20685,2456,73800,82,12,397,0.0742
R01187,quick-vector-core,2024-06,23310,6858,210311,74,10,420,0.1212
R01187,quick-vector-core,2024-07,24091,2161,107193,77,11,394,0.0925
R01187,quick-vector-core,2024-08,26530,5185,214818,64,17,398,0.044
R01187,quick-vector-core,2024-09,27592,2211,150057,69,12,352,0.0785
R01187,quick-vector-core,2024-10,28669,7158,180542,60,13,374,0.1467
R01187,quick-vector-core,2024-11,31639,5724,167798,71,11,419,0.0958
R01187,quick-vector-core,2024-12,34104,4129,85104,72,14,391,0.1356
R01187,quick-vector-core,2025-01,33533,9208,149171,67,8,382,0.002
R01187,quick-vector-core,2025-02,35019,7869,188142,53,11,395,-0.0011
R01187,quick-vector-core,2025-03,37446,8693,96567,78,15,379,0.1441
R01187,quick-vector-core,2025-04,36762,6429,276101,60,10,363,0.0469
R01187,quick-vector-core,2025-05,43018,6407,246581,63,16,443,0.0828
R01187,quick-vector-core,2025-06,45234,3827,232577,78,13,372,0.1342
R01187,quick-vector-core,2025-07,40832,2454,301365,66,12,367,0.1124
R01187,quick-vector-core,2025-08,43328,2446,173882,54,10,355,0.0472
R00827,tunelib,2024-04,17602,3139,1102,48,23,134,0.1201
R00827,tunelib,2024-05,19381,4478,2250,38,24,135,0.0889
R00827,tunelib,2024-05,21131,3517,5699,44,26,139,-0.0002
R00827,tunelib,2024-06,22848,4934,2898,40,16,149,0.0294
R00827,tunelib,2024-07,23814,6050,2279,57,22,182,0.0045
R00827,tunelib,2024-08,25890,1566,4450,41,17,177,0.1027
R00827,tunelib,2024-09,26462,2570,3287,35,22,164,0.1076
R00827,tunelib,2024-10,29037,1538,2146,37,16,164,0.1401
R00827,tunelib,2024-11,30470,7051,3940,36,20,144,0.0459
R00827,tunelib,2024-12,33018,4770,8487,38,18,128,0.0856
R00827,tunelib,2025-01,32858,3617,5646,47,20,181,0.0487
R00827,tunelib,2025-02,36776,6680,7136,29,29,146,0.0372
R00827,tunelib,2025-03,36645,2222,7902,35,22,190,0.072
R00827,tunelib,2025-04,36708,6676,7734,25,23,135,0.0905
R00827,tunelib,2025-05,36976,8112,3117,32,26,171,0.0683
R00827,tunelib,2025-06,44251,9899,8970,33,19,143,0.0342
R00827,tunelib,2025-07,44881,9554,4602,40,22,171,-0.004
R00827,tunelib,2025-08,42442,9712,10376,29,24,150,0.1463
R00014,flow-flow,2024-04,17593,3417,42383,115,12,83,-0.013
R00014,flow-flow,2024-05,19067,3937,193564,110,20,77,0.1297
R00014,flow-flow,2024-05,20451,2372,77496,119,14,71,-0.0016
R00014,flow-flow,2024-06,22302,5684,140948,104,23,73,0.1319
R00014,flow-flow,2024-07,23049,3523,160323,123,18,94,0.0865
R00014,flow-flow,2024-08,25199,3416,121970,104,14,73,0.1023
R00014,flow-flow,2024-09,26849,4853,79284,102,17,79,0.02
R00014,flow-flow,2024-10,29339,1610,292432,93,17,79,0.018
R00014,flow-flow,2024-11,30444,7970,203344,101,18,86,-0.0139
R00014,flow-flow,2024-12,30402,4945,323865,103,20,90,0.0977
R00014,flow-flow,2025-01,34600,8138,421797,98,18,75,0.1231
R00014,flow-flow,2025-02,37028,5605,180801,92,19,76,0.1224
R00014,flow-flow,2025-03,35954,8519,220885,99,15,68,0.0901
R00014,flow-flow,2025-04,35190,4288,344082,103,19,68,0.0017
R00014,flow-flow,2025-05,42316,6099,341426,116,13,85,0.0437
R00014,flow-flow,2025-06,42670,5281,168457,101,8,80,-0.0078
R00014,flow-flow,2025-07,41982,9539,147399,87,17,79,0.0025
R00014,flow-flow,2025-08,41900,8827,150318,101,12,83,0.0898
R00271,deep-gpt-box,2024-04,17320,1118,14776,23,13,198,0.1378
R00271,deep-gpt-box,2024-05,18798,1143,37825,21,12,230,0.0348
R00271,deep-gpt-box,2024-05,20202,1637,51738,27,16,199,0.0625
R00271,deep-gpt-box,2024-06,21474,4824,38184,27,12,197,-0.0153
R00271,deep-gpt-box,2024-07,22704,1794,40501,26,11,188,-0.0134
R00271,deep-gpt-box,2024-08,23846,3298,25006,21,16,217,0.0018
R00271,deep-gpt-box,2024-09,27609,5312,68243,30,10,231,0.0698
R00271,deep-gpt-box,2024-10,26746,2244,68645,34,14,211,0.0178
R00271,deep-gpt-box,2024-11,30537,6836,41962,22,7,216,0.1207
R00271,deep-gpt-box,2024-12,31089,4542,29969,30,8,212,0.1362
R00271,deep-gpt-box,2025-01,33062,7700,23618,25,14,237,-0.0033
R00271,deep-gpt-box,2025-02,35091,8973,89360,27,16,227,0.0202
R00271,deep-gpt-box,2025-03,35078,4512,48798,19,18,225,-0.0106
R00271,deep-gpt-box,2025-04,38235,8113,94151,26,18,230,0.0306
R00271,deep-gpt-box,2025-05,35983,3386,32123,20,16,208,0.0019
R00271,deep-gpt-box,2025-06,42313,11790,59116,28,16,198,0.101
R00271,deep-gpt-box,2025-07,42806,7248,94360,28,9,231,0.0845
R00271,deep-gpt-box,2025-08,42822,2419,61287,23,21,216,0.1483
R00149,nano-lab,2024-04,17156,2739,98666,349,26,14,0.0305
R00149,nano-lab,2024-05,18474,2243,30233,348,29,10,-0.0023
R00149,nano-lab,2024-05,20058,2503,86264,374,29,16,0.0127
R00149,nano-lab,2024-06,21160,2696,85711,342,27,14,0.0938
R00149,nano-lab,2024-07,23657,1970,52300,359,21,10,0.0285
R00149,nano-lab,2024-08,24657,2387,96712,371,16,9,0.0822
R00149,nano-lab,2024-09,26798,3984,38946,378,22,12,0.0154
R00149,nano-lab,2024-10,28631,3570,119555,335,20,11,-0.0152
R00149,nano-lab,2024-11,29160,2793,127978,343,37,17,0.1206
R00149,nano-lab,2024-12,32436,4806,91647,391,23,9,0.0725
R00149,nano-lab,2025-01,32593,8358,121493,367,26,10,0.0167
R00149,nano-lab,2025-02,35355,4267,51528,321,21,13,0.0607
R00149,nano-lab,2025-03,34795,9980,108526,329,28,9,0.107
R00149,nano-lab,2025-04,39292,5276,138681,376,25,15,0.0352
R00149,nano-lab,2025-05,37412,10407,261016,364,23,12,0.1405
R00149,nano-lab,2025-06,36612,8348,144029,360,20,14,0.0607
R00149,nano-lab,2025-07,39536,7711,220871,339,31,14,0.0009
R00149,nano-lab,2025-08,43240,4607,253759,302,25,14,0.1231
R00525,rapid-rl,2024-04,17153,2997,91752,29,7,66,0.1322
R00525,rapid-rl,2024-05,18821,4135,32210,21,7,64,0.0855
R00525,rapid-rl,2024-05,20122,3048,54093,25,13,66,0.0667
R00525,rapid-rl,2024-06,21470,2909,89350,23,3,57,0.0115
R00525,rapid-rl,2024-07,23722,1952,155597,30,7,64,0.0034
R00525,rapid-rl,2024-08,24719,6196,76253,24,6,52,0.1231
R00525,rapid-rl,2024-09,25508,2472,40458,27,8,46,0.0303
R00525,rapid-rl,2024-10,27874,5392,137004,35,6,55,0.0002
R00525,rapid-rl,2024-11,28571,1697,134213,23,6,61,0.0872
R00525,rapid-rl,2024-12,29380,3567,85929,29,8,56,0.1488
R00525,rapid-rl,2025-01,34492,3361,173890,29,7,58,0.0355
R00525,rapid-rl,2025-02,31655,8623,93473,32,9,61,-0.0006
R00525,rapid-rl,2025-03,36127,5839,102288,26,8,64,0.021
R00525,rapid-rl,2025-04,35374,5154,90718,26,9,61,0.0444
R00525,rapid-rl,2025-05,39929,6270,222744,28,9,49,0.1297
R00525,rapid-rl,2025-06,39863,3852,94666,30,8,53,-0.0172
R00525,rapid-rl,2025-07,40111,11466,236591,29,9,59,-0.0095
R00525,rapid-rl,2025-08,42530,5183,142885,23,13,55,0.0216
R00853,turbo-guard-ai,2024-04,16457,4446,86751,48,15,355,0.03
R00853,turbo-guard-ai,2024-05,17823,2782,100182,74,17,379,0.1455
R00853,turbo-guard-ai,2024-05,19529,2307,138577,56,18,378,0.0391
R00853,turbo-guard-ai,2024-06,20771,4385,215314,57,19,337,0.0524
R00853,turbo-guard-ai,2024-07,22943,4435,283989,49,20,377,0.0939
R00853,turbo-guard-ai,2024-08,24025,6901,159912,61,19,363,0.0578
R00853,turbo-guard-ai,2024-09,26143,1869,76009,63,20,327,0.1327
R00853,turbo-guard-ai,2024-10,25760,4031,354039,69,21,369,0.0578
R00853,turbo-guard-ai,2024-11,26944,4478,276936,63,15,374,0.0108
R00853,turbo-guard-ai,2024-12,29397,5651,229892,74,23,352,0.0182
R00853,turbo-guard-ai,2025-01,31368,2771,121970,61,17,340,-0.0046
R00853,turbo-guard-ai,2025-02,33856,5887,232746,78,16,343,0.0296
R00853,turbo-guard-ai,2025-03,33965,7381,393663,66,14,340,0.0696
R00853,turbo-guard-ai,2025-04,34352,8211,226746,45,22,358,0.0425
R00853,turbo-guard-ai,2025-05,35392,10141,238724,46,27,375,0.12
R00853,turbo-guard-ai,2025-06,38568,3636,174936,63,22,364,-0.0144
R00853,turbo-guard-ai,2025-07,41234,4052,413183,70,23,352,0.0859
R00853,turbo-guard-ai,2025-08,41027,3861,501999,55,22,310,0.1311
R00883,THBAL,2024-04,14847,2876,44588,45,16,152,0.0361
R00883,THBAL,2024-05,16286,2798,29542,31,16,120,0.1253
R00883,THBAL,2024-05,17829,1967,77823,43,14,130,0.0202
R00883,THBAL,2024-06,18277,1644,91543,40,14,150,0.1163
R00883,THBAL,2024-07,19459,4068,87199,52,15,134,0.0028
R00883,THBAL,2024-08,22058,5237,62515,49,15,152,0.1067
R00883,THBAL,2024-09,22535,5859,82906,48,15,142,0.1361
R00883,THBAL,2024-10,24802,2601,122124,33,19,153,0.0656
R00883,THBAL,2024-11,24725,3742,147253,36,8,148,0.1476
R00883,THBAL,2024-12,26639,4771,36692,58,14,136,0.0926
R00883,THBAL,2025-01,26587,4649,140962,41,12,123,0.072
R00883,THBAL,2025-02,27409,5507,177506,37,18,127,0.0103
R00883,THBAL,2025-03,32140,7851,150991,49,17,144,0.0999
R00883,THBAL,2025-04,34288,2088,54135,33,11,138,0.1019
R00883,THBAL,2025-05,32426,4484,165912,48,9,133,0.0936
R00883,THBAL,2025-06,36430,3570,139909,40,15,127,0.0866
R00883,THBAL,2025-07,35140,3188,65861,43,10,129,0.062
R00883,THBAL,2025-08,36805,9165,87135,52,12,131,0.0747
R00786,quick-rl,2024-04,14683,4090,140159,21,17,26,0.1282
R00786,quick-rl,2024-05,16095,3837,493131,26,18,25,0.081
R00786,quick-rl,2024-05,17600,2450,469317,27,22,13,0.0523
R00786,quick-rl,2024-06,18406,4518,541322,32,21,28,-0.0161
R00786,quick-rl,2024-07,20370,5300,588991,21,18,23,0.0198
R00786,quick-rl,2024-08,21311,2988,582935,25,13,29,0.0082
R00786,quick-rl,2024-09,22463,4785,202170,21,20,21,0.0139
R00786,quick-rl,2024-10,24641,5399,528783,33,16,25,0.0384
R00786,quick-rl,2024-11,24730,3036,749284,27,19,21,0.0256
R00786,quick-rl,2024-12,25716,4806,847287,23,26,26,0.1028
R00786,quick-rl,2025-01,28027,4953,825273,24,19,29,0.135
R00786,quick-rl,2025-02,27970,7607,412186,24,22,27,0.0269
R00786,quick-rl,2025-03,30911,3123,915172,23,20,28,0.0467
R00786,quick-rl,2025-04,29162,4076,1116792,23,17,15,0.0562
R00786,quick-rl,2025-05,33396,6235,1116030,28,20,34,0.0059
R00786,quick-rl,2025-06,33646,6846,286950,28,20,25,-0.0015
R00786,quick-rl,2025-07,34102,7753,971274,24,21,17,0.082
R00786,quick-rl,2025-08,38012,6309,1213746,26,27,18,0.1025
R01137,netpy,2024-04,14439,3249,290198,29,17,200,-0.0151
R01137,netpy,2024-05,15551,1048,234530,34,22,182,0.112
R01137,netpy,2024-05,17228,5159,203631,24,26,184,0.0019
R01137,netpy,2024-06,18748,1879,111598,29,23,194,0.042
R01137,netpy,2024-07,18813,5521,391494,22,25,198,0.0154
R01137,netpy,2024-08,20123,4824,226383,27,26,213,0.0388
R01137,netpy,2024-09,21916,5077,196014,32,23,197,0.0497
R01137,netpy,2024-10,23442,5743,410320,31,16,188,0.0863
R01137,netpy,2024-11,23222,2191,262561,35,27,197,0.0328
R01137,netpy,2024-12,26956,4425,204976,31,21,189,0.0756
R01137,netpy,2025-01,28488,6842,493672,32,24,175,0.105
R01137,netpy,2025-02,30393,4362,452715,39,17,216,0.036
R01137,netpy,2025-03,29564,7739,713074,31,17,226,0.0116
R01137,netpy,2025-04,30940,7605,678096,39,29,199,0.0523
R01137,netpy,2025-05,29992,4125,575884,26,20,205,0.0011
R01137,netpy,2025-06,34689,9044,185738,30,19,182,0.1324
R01137,netpy,2025-07,37756,10897,790730,39,28,190,0.1287
R01137,netpy,2025-08,37138,9646,540652,32,29,191,-0.0168
R00457,omni-serve,2024-04,11792,1447,83924,14,12,40,-0.0047
R00457,omni-serve,2024-05,12921,1692,73081,19,11,38,0.0021
R00457,omni-serve,2024-05,13607,2737,38644,22,3,43,0.089
R00457,omni-serve,2024-06,14580,3038,63123,21,9,53,0.03
R00457,omni-serve,2024-07,16211,3580,110054,16,6,40,-0.0199
R00457,omni-serve,2024-08,16306,2578,136713,20,8,35,-0.0105
R00457,omni-serve,2024-09,17987,1838,41474,20,11,35,-0.0155
R00457,omni-serve,2024-10,18950,3730,156813,22,11,44,0.0651
R00457,omni-serve,2024-11,19241,4541,116713,23,9,26,0.1414
R00457,omni-serve,2024-12,22460,1278,141701,17,15,39,-0.0125
R00457,omni-serve,2025-01,20727,5185,85021,21,10,35,0.0238
R00457,omni-serve,2025-02,23833,5042,141656,18,15,37,0.1189
R00457,omni-serve,2025-03,23745,5066,138693,20,11,42,0.0414
R00457,omni-serve,2025-04,25286,3535,144661,17,14,44,0.076
R00457,omni-serve,2025-05,25769,5425,52475,19,12,46,0.0223
R00457,omni-serve,2025-06,27738,7501,151782,24,9,48,0.0124
R00457,omni-serve,2025-07,27785,7320,202944,19,5,35,-0.0051
R00457,omni-serve,2025-08,30334,6073,191853,24,7,38,0.0911
R00082,quantcore,2024-04,6000,724,21725,12,2,41,-0.0128
R00082,quantcore,2024-05,6511,802,14157,20,11,42,0.117
R00082,quantcore,2024-05,6931,1136,22152,10,5,46,0.1495
R00082,quantcore,2024-06,7480,1220,9057,16,5,42,0.1343
R00082,quantcore,2024-07,7949,1472,30669,23,2,49,0.0789
R00082,quantcore,2024-08,8502,1239,29011,17,4,47,0.0241
R00082,quantcore,2024-09,9346,1873,18833,24,4,29,0.0056
R00082,quantcore,2024-10,9854,2153,19241,18,5,47,-0.011
R00082,quantcore,2024-11,9676,2380,57001,19,5,41,0.0677
R00082,quantcore,2024-12,10291,2588,21552,18,7,47,0.0672
R00082,quantcore,2025-01,10954,2881,48780,19,9,42,0.0535
R00082,quantcore,2025-02,12345,2964,34131,20,5,39,0.0051
R00082,quantcore,2025-03,12957,1378,54132,17,5,56,0.0428
R00082,quantcore,2025-04,12602,1015,23305,19,5,48,0.004
R00082,quantcore,2025-05,14244,1781,38914,11,5,51,0.0243
R00082,quantcore,2025-06,13236,1838,23734,17,7,41,0.0412
R00082,quantcore,2025-07,14573,2207,82902,10,8,48,0.1443
R00082,quantcore,2025-08,14413,1276,42676,19,5,41,0.1408
R00121,dyna-chat-stack,2024-04,6000,1259,14657,15,5,72,0.1197
R00121,dyna-chat-stack,2024-05,6495,753,18646,25,6,77,0.001
R00121,dyna-chat-stack,2024-05,6979,1331,22259,28,11,80,0.0519
R00121,dyna-chat-stack,2024-06,7646,1150,31836,27,7,53,0.0822
R00121,dyna-chat-stack,2024-07,8129,749,12065,28,4,63,0.0028
R00121,dyna-chat-stack,2024-08,8785,1859,12067,26,10,82,0.1366
R00121,dyna-chat-stack,2024-09,9261,2256,23925,23,10,53,0.0647
R00121,dyna-chat-stack,2024-10,9834,2847,22905,31,5,63,0.123
R00121,dyna-chat-stack,2024-11,10527,1744,48667,24,9,61,0.1248
R00121,dyna-chat-stack,2024-12,11251,856,53425,21,6,64,0.129
R00121,dyna-chat-stack,2025-01,11578,1389,23165,27,7,60,0.1269
R00121,dyna-chat-stack,2025-02,12290,2706,35083,27,3,54,0.0424
R00121,dyna-chat-stack,2025-03,12149,965,24819,23,4,56,0.0196
R00121,dyna-chat-stack,2025-04,13884,3593,14511,29,4,75,0.0405
R00121,dyna-chat-stack,2025-05,12318,2877,71546,20,8,74,0.0277
R00121,dyna-chat-stack,2025-06,14178,3905,49533,29,5,60,0.0108
R00121,dyna-chat-stack,2025-07,14896,2904,56007,24,5,79,0.0098
R00121,dyna-chat-stack,2025-08,14392,4027,44588,37,4,59,0.122
R00217,neo-doc,2024-04,6000,1570,84793,22,9,26,-0.0091
R00217,neo-doc,2024-05,6501,896,93272,19,10,9,-0.0184
R00217,neo-doc,2024-05,7079,1467,29233,13,8,17,0.0233
R00217,neo-doc,2024-06,7825,1086,67821,13,10,13,0.0869
R00217,neo-doc,2024-07,7857,1307,59149,16,9,15,0.1071
R00217,neo-doc,2024-08,8265,1241,63472,18,23,19,0.1203
R00217,neo-doc,2024-09,9087,2014,74328,15,12,20,0.1417
R00217,neo-doc,2024-10,9634,1515,133297,19,10,15,0.0874
R00217,neo-doc,2024-11,9714,2844,134912,28,4,17,0.0671
R00217,neo-doc,2024-12,10518,1408,143609,20,14,18,0.0979
R00217,neo-doc,2025-01,10596,2695,50233,11,8,16,0.0594
R00217,neo-doc,2025-02,11511,2190,92247,15,17,18,0.107
R00217,neo-doc,2025-03,12536,3455,85597,19,11,21,0.1283
R00217,neo-doc,2025-04,13208,1685,87111,10,17,17,-0.0125
R00217,neo-doc,2025-05,12720,2795,69269,17,10,11,0.0393
R00217,neo-doc,2025-06,13535,3212,70723,19,18,12,0.1397
R00217,neo-doc,2025-07,13982,3906,118645,23,12,21,0.1081
R00217,neo-doc,2025-08,13849,2504,87973,13,18,18,0.0186
R00303,graph-hub,2024-04,6000,313,6881,29,10,11,0.0851
