repo_id,repo_name,dependency_name,dependency_type,is_ml_library
R00708,flex-text,prisma,core,False
R00708,flex-text,tailwindcss,dev,False
R00708,flex-text,react,core,False
R00709,nano-train-spark,serde,dev,False
R00709,nano-train-spark,rayon,dev,False
R00709,nano-train-spark,anyhow,dev,False
R00710,pro-infer,sentencepiece,core,False
R00710,pro-infer,numpy,core,False
R00710,pro-infer,einops,dev,False
R00711,meta-serve,tiktoken,core,False
R00711,meta-serve,scikit-learn,dev,True
R00711,meta-serve,einops,dev,False
R00711,meta-serve,optax,core,True
R00711,meta-serve,aiohttp,optional,False
R00711,meta-serve,wandb,dev,False
R00712,RWA,dep-37,optional,False
R00712,RWA,dep-47,core,False
R00713,quick-embed82,axios,dev,False
R00713,quick-embed82,langchain,optional,False
R00713,quick-embed82,ai,dev,False
R00713,quick-embed82,next,dev,False
R00714,safe-wave,flask,optional,False
R00714,safe-wave,streamlit,dev,False
R00714,safe-wave,einops,dev,False
R00714,safe-wave,scipy,core,False
R00714,safe-wave,gradio,core,False
R00715,NDOQ,dep-41,dev,False
R00715,NDOQ,dep-15,optional,False
R00715,NDOQ,dep-37,dev,False
R00715,NDOQ,dep-5,dev,False
R00716,FKKHT,openai,core,False
R00716,FKKHT,express,dev,False
R00716,FKKHT,prisma,dev,False
R00716,FKKHT,tailwindcss,dev,False
R00717,JVVP,streamlit,optional,False
R00717,JVVP,scipy,core,False
R00717,JVVP,aiohttp,dev,False
R00717,JVVP,optax,optional,True
R00717,JVVP,pandas,optional,False
R00717,JVVP,jax,dev,True
R00718,lite-llm-wave,pydantic,core,False
R00718,lite-llm-wave,jax,core,True
R00719,simple-doc-spark,react,core,False
R00719,simple-doc-spark,ai,core,False
R00719,simple-doc-spark,openai,core,False
R00719,simple-doc-spark,axios,optional,False
R00720,next-vector,tailwindcss,dev,False
R00720,next-vector,vercel-ai-sdk,dev,False
R00721,neo-model-ml,ndarray,optional,False
R00721,neo-model-ml,tch-rs,optional,True
R00721,neo-model-ml,tokio,core,False
R00721,neo-model-ml,candle,dev,True
R00721,neo-model-ml,serde,core,False
R00722,flow-hub,dep-45,dev,False
R00723,search-ai,click,optional,False
R00723,search-ai,celery,dev,False
R00723,search-ai,mlflow,core,False
R00723,search-ai,faiss,dev,False
R00723,search-ai,streamlit,optional,False
R00723,search-ai,accelerate,optional,True
R00724,WVKR,dask,core,False
R00724,WVKR,vllm,core,True
R00725,safejs,dep-22,dev,False
R00726,mini-quant-stack,pydantic,dev,False
R00726,mini-quant-stack,fastapi,dev,False
R00726,mini-quant-stack,celery,optional,False
R00727,nano-gen,vllm,core,True
R00727,nano-gen,polars,dev,False
R00727,nano-gen,rich,core,False
R00727,nano-gen,ray,core,False
R00727,nano-gen,mlflow,dev,False
R00727,nano-gen,dask,core,False
R00727,nano-gen,flask,optional,False
R00727,nano-gen,flax,dev,True
R00728,promptlib,dask,optional,False
R00728,promptlib,datasets,dev,True
R00728,promptlib,numpy,optional,False
R00728,promptlib,qdrant-client,dev,False
R00728,promptlib,streamlit,dev,False
R00728,promptlib,llama-index,dev,False
R00728,promptlib,scipy,core,False
R00729,diff-ai,httpx,optional,False
R00729,diff-ai,mlflow,optional,False
R00729,diff-ai,llama-index,optional,False
R00730,gen-studio,vercel-ai-sdk,core,False
R00730,gen-studio,express,dev,False
R00730,gen-studio,prisma,core,False
R00730,gen-studio,tailwindcss,dev,False
R00730,gen-studio,zod,dev,False
R00731,llmforge,dep-3,dev,False
R00732,TPR,dep-22,dev,False
R00732,TPR,dep-43,core,False
R00733,YXO,next,core,False
R00733,YXO,openai,optional,False
R00733,YXO,ai,core,False
R00733,YXO,prisma,dev,False
R00734,fast-code,sqlalchemy,dev,False
R00734,fast-code,llama-index,core,False
R00734,fast-code,mlflow,dev,False
R00734,fast-code,aiohttp,dev,False
R00734,fast-code,tensorflow,dev,True
R00734,fast-code,pydantic,optional,False
R00735,rapid-search-flow,pandas,dev,False
R00735,rapid-search-flow,tensorflow,dev,True
R00735,rapid-search-flow,datasets,core,True
R00735,rapid-search-flow,optax,dev,True
R00735,rapid-search-flow,streamlit,dev,False
R00735,rapid-search-flow,fastapi,optional,False
R00735,rapid-search-flow,httpx,dev,False
R00736,safe-ai,wandb,optional,False
R00736,safe-ai,gradio,dev,False
R00737,fast-token-hub,mlflow,optional,False
R00737,fast-token-hub,redis,optional,False
R00737,fast-token-hub,gradio,optional,False
R00737,fast-token-hub,chromadb,core,False
R00737,fast-token-hub,flask,core,False
R00737,fast-token-hub,sqlalchemy,core,False
R00737,fast-token-hub,einops,dev,False
R00737,fast-token-hub,scipy,optional,False
R00738,quantops,dep-11,optional,False
R00739,trainbase,einops,core,False
R00739,trainbase,tensorflow,dev,True
R00739,trainbase,vllm,dev,True
R00739,trainbase,bitsandbytes,optional,True
R00739,trainbase,click,optional,False
R00739,trainbase,scipy,optional,False
R00739,trainbase,sqlalchemy,optional,False
R00740,OUXL,fastapi,optional,False
R00740,OUXL,flask,core,False
R00740,OUXL,jax,optional,True
R00740,OUXL,accelerate,core,True
R00740,OUXL,qdrant-client,dev,False
R00740,OUXL,datasets,optional,True
R00740,OUXL,redis,optional,False
R00740,OUXL,numpy,optional,False
R00741,omni-serve-ml,dep-22,optional,False
R00742,CBTPW,scipy,core,False
R00742,CBTPW,bitsandbytes,dev,True
R00742,CBTPW,fastapi,optional,False
R00742,CBTPW,click,core,False
R00742,CBTPW,pandas,dev,False
R00742,CBTPW,httpx,core,False
R00743,BBGJM68,fastapi,optional,False
R00743,BBGJM68,torch,optional,True
R00743,BBGJM68,mlflow,optional,False
R00743,BBGJM68,polars,optional,False
R00743,BBGJM68,celery,dev,False
R00743,BBGJM68,chromadb,optional,False
R00744,easy-merge-wave,scipy,dev,False
R00744,easy-merge-wave,pydantic,optional,False
R00744,easy-merge-wave,scikit-learn,dev,True
R00744,easy-merge-wave,redis,optional,False
R00744,easy-merge-wave,tensorflow,dev,True
R00744,easy-merge-wave,chromadb,dev,False
R00745,inferlib,express,core,False
R00745,inferlib,next,dev,False
R00746,text-pulse51,dep-29,core,False
R00746,text-pulse51,dep-28,optional,False
R00746,text-pulse51,dep-50,core,False
R00746,text-pulse51,dep-17,core,False
R00747,mini-train,reqwest,core,False
R00747,mini-train,anyhow,core,False
R00747,mini-train,burn,dev,True
R00747,mini-train,clap,dev,False
R00748,uni-opt-box53,dep-38,dev,False
R00748,uni-opt-box53,dep-45,optional,False
R00748,uni-opt-box53,dep-47,core,False
R00749,docml,tailwindcss,core,False
R00749,docml,react,core,False
R00749,docml,express,core,False
R00750,diff-stack,dep-47,dev,False
R00751,grad-hub,ndarray,core,False
R00751,grad-hub,rayon,dev,False
R00751,grad-hub,reqwest,dev,False
R00751,grad-hub,burn,dev,True
R00751,grad-hub,clap,dev,False
R00752,llmbox,accelerate,core,True
R00752,llmbox,scikit-learn,optional,True
R00752,llmbox,aiohttp,optional,False
R00752,llmbox,pandas,optional,False
R00752,llmbox,rich,dev,False
R00752,llmbox,ray,dev,False
R00752,llmbox,torch,optional,True
R00752,llmbox,typer,core,False
R00753,multi-opt,click,core,False
R00753,multi-opt,ray,optional,False
R00753,multi-opt,scipy,optional,False
R00753,multi-opt,peft,optional,True
R00753,multi-opt,polars,dev,False
R00754,inferml,dep-9,core,False
R00754,inferml,dep-50,core,False
R00755,quick-audio-base,sentencepiece,dev,False
R00755,quick-audio-base,gradio,optional,False
R00756,meta-flow,dep-25,dev,False
R00756,meta-flow,dep-17,core,False
R00756,meta-flow,dep-7,core,False
R00756,meta-flow,dep-12,optional,False
R00757,deep-train-ai,langchain,core,False
R00757,deep-train-ai,dask,optional,False
R00757,deep-train-ai,faiss,optional,False
R00757,deep-train-ai,datasets,core,True
R00757,deep-train-ai,sqlalchemy,optional,False
R00757,deep-train-ai,wandb,dev,False
R00757,deep-train-ai,bitsandbytes,optional,True
R00757,deep-train-ai,jax,core,True
R00758,mini-llm-studio,dep-20,optional,False
R00758,mini-llm-studio,dep-3,core,False
R00759,llmstack,dep-18,core,False
R00759,llmstack,dep-41,optional,False
R00759,llmstack,dep-18,optional,False
R00760,multi-serve,accelerate,optional,True
R00760,multi-serve,peft,core,True
R00760,multi-serve,ray,optional,False
R00760,multi-serve,langchain,core,False
R00760,multi-serve,bitsandbytes,core,True
R00761,omni-bench-cpp,reqwest,core,False
R00761,omni-bench-cpp,rayon,core,False
R00761,omni-bench-cpp,ndarray,dev,False
R00761,omni-bench-cpp,burn,optional,True
R00761,omni-bench-cpp,tch-rs,optional,True
R00762,multi-grad-js,gradio,core,False
R00762,multi-grad-js,tiktoken,dev,False
R00762,multi-grad-js,optax,optional,True
R00762,multi-grad-js,streamlit,core,False
R00762,multi-grad-js,flask,core,False
R00763,QNAHP19,pydantic,optional,False
R00763,QNAHP19,sentencepiece,optional,False
R00763,QNAHP19,mlflow,optional,False
R00763,QNAHP19,celery,optional,False
R00763,QNAHP19,sqlalchemy,dev,False
R00763,QNAHP19,fastapi,dev,False
R00763,QNAHP19,bitsandbytes,optional,True
R00763,QNAHP19,aiohttp,dev,False
R00764,BYXD,candle,optional,True
R00764,BYXD,reqwest,core,False
R00765,cross-net60,clap,core,False
R00765,cross-net60,reqwest,optional,False
R00766,code-box,flax,optional,True
R00766,code-box,flask,dev,False
R00767,guardspark,pandas,dev,False
R00767,guardspark,flask,dev,False
R00767,guardspark,polars,dev,False
R00767,guardspark,langchain,core,False
R00768,dyna-graph-hub,dask,optional,False
R00768,dyna-graph-hub,aiohttp,core,False
R00768,dyna-graph-hub,click,core,False
R00768,dyna-graph-hub,scikit-learn,core,True
R00768,dyna-graph-hub,rich,optional,False
R00768,dyna-graph-hub,redis,optional,False
R00768,dyna-graph-hub,tensorflow,core,True
R00768,dyna-graph-hub,pandas,optional,False
R00769,tensorrs,optax,dev,True
R00769,tensorrs,tiktoken,dev,False
R00769,tensorrs,langchain,optional,False
R00769,tensorrs,qdrant-client,dev,False
R00769,tensorrs,torch,optional,True
R00770,neo-guard,sentencepiece,optional,False
R00770,neo-guard,qdrant-client,core,False
R00770,neo-guard,flask,core,False
R00770,neo-guard,torch,optional,True
R00771,safekit,torch,optional,True
R00771,safekit,rich,dev,False
R00771,safekit,numpy,optional,False
R00771,safekit,vllm,core,True
R00771,safekit,celery,dev,False
R00771,safekit,accelerate,core,True
R00771,safekit,sqlalchemy,core,False
R00771,safekit,redis,optional,False
R00772,WOVF,einops,optional,False
R00772,WOVF,sentencepiece,dev,False
R00772,WOVF,faiss,core,False
R00772,WOVF,ray,core,False
R00772,WOVF,celery,dev,False
R00772,WOVF,httpx,core,False
R00773,embed-py,celery,dev,False
R00773,embed-py,faiss,dev,False
R00773,embed-py,flask,dev,False
R00773,embed-py,chromadb,dev,False
R00773,embed-py,sqlalchemy,core,False
R00773,embed-py,llama-index,dev,False
R00774,turbo-bert,sqlalchemy,core,False
R00774,turbo-bert,dask,core,False
R00774,turbo-bert,einops,optional,False
R00774,turbo-bert,mlflow,optional,False
R00774,turbo-bert,torch,optional,True
R00775,EFPG,dep-12,dev,False
R00775,EFPG,dep-6,optional,False
R00775,EFPG,dep-7,dev,False
R00776,micro-gen-ops,scipy,core,False
R00776,micro-gen-ops,celery,optional,False
R00776,micro-gen-ops,polars,dev,False
R00776,micro-gen-ops,httpx,optional,False
R00776,micro-gen-ops,peft,optional,True
R00777,rlai,dep-35,core,False
R00777,rlai,dep-33,optional,False
R00777,rlai,dep-20,optional,False
R00777,rlai,dep-12,dev,False
R00778,omni-guard-flow31,mlflow,dev,False
R00778,omni-guard-flow31,qdrant-client,optional,False
R00778,omni-guard-flow31,llama-index,optional,False
R00778,omni-guard-flow31,vllm,optional,True
R00778,omni-guard-flow31,redis,dev,False
R00779,MHL,dep-49,optional,False
R00779,MHL,dep-31,optional,False
R00779,MHL,dep-4,optional,False
R00779,MHL,dep-25,core,False
R00780,smart-quant,llama-index,core,False
R00780,smart-quant,pydantic,dev,False
R00780,smart-quant,peft,dev,True
R00780,smart-quant,mlflow,dev,False
R00780,smart-quant,redis,core,False
R00780,smart-quant,flask,dev,False
R00780,smart-quant,torch,optional,True
R00781,vector-py,sentencepiece,optional,False
R00781,vector-py,llama-index,core,False
R00781,vector-py,rich,optional,False
R00781,vector-py,flax,optional,True
R00781,vector-py,einops,optional,False
R00781,vector-py,langchain,dev,False
R00781,vector-py,peft,core,True
R00782,YYH,serde,dev,False
R00782,YYH,burn,optional,True
R00782,YYH,ndarray,dev,False
R00782,YYH,tch-rs,optional,True
R00782,YYH,clap,core,False
R00783,super-tensor,tensorflow,optional,True
R00783,super-tensor,fastapi,dev,False
R00783,super-tensor,vllm,optional,True
R00783,super-tensor,mlflow,core,False
R00783,super-tensor,einops,core,False
R00783,super-tensor,pydantic,optional,False
R00783,super-tensor,celery,dev,False
R00784,chatbase41,aiohttp,dev,False
R00784,chatbase41,datasets,optional,True
R00784,chatbase41,langchain,core,False
R00784,chatbase41,optax,optional,True
R00784,chatbase41,flask,optional,False
R00785,turbo-net,ray,optional,False
R00785,turbo-net,rich,dev,False
R00785,turbo-net,langchain,optional,False
R00785,turbo-net,faiss,core,False
R00785,turbo-net,datasets,optional,True
R00786,quick-rl,dep-36,core,False
R00786,quick-rl,dep-41,core,False
R00786,quick-rl,dep-41,core,False
R00786,quick-rl,dep-10,optional,False
R00787,turbo-lab,fastapi,dev,False
R00787,turbo-lab,pandas,optional,False
R00787,turbo-lab,faiss,dev,False
R00787,turbo-lab,scikit-learn,optional,True
R00787,turbo-lab,sqlalchemy,core,False
R00787,turbo-lab,pydantic,dev,False
R00787,turbo-lab,accelerate,core,True
R00788,flash-merge-kit,dep-6,dev,False
R00788,flash-merge-kit,dep-21,optional,False
R00788,flash-merge-kit,dep-32,dev,False
R00789,gen-flow,sqlalchemy,core,False
R00789,gen-flow,llama-index,optional,False
R00790,flex-vision-craft,dep-29,optional,False
R00790,flex-vision-craft,dep-7,core,False
R00790,flex-vision-craft,dep-41,optional,False
R00790,flex-vision-craft,dep-45,optional,False
R00791,next-distill,numpy,optional,False
R00791,next-distill,sqlalchemy,dev,False
R00792,inferrs,express,optional,False
R00792,inferrs,zod,optional,False
R00792,inferrs,vercel-ai-sdk,dev,False
R00792,inferrs,langchain,optional,False
R00792,inferrs,axios,optional,False
R00793,gptflow,dep-28,core,False
R00793,gptflow,dep-23,optional,False
R00793,gptflow,dep-46,dev,False
R00793,gptflow,dep-43,optional,False
R00794,guard-js,scipy,dev,False
R00794,guard-js,ray,core,False
R00794,guard-js,fastapi,optional,False
R00795,flowpy,gradio,dev,False
R00795,flowpy,mlflow,core,False
R00795,flowpy,tensorflow,core,True
R00795,flowpy,pydantic,dev,False
R00795,flowpy,aiohttp,core,False
R00796,nano-quant83,dep-30,optional,False
R00796,nano-quant83,dep-24,dev,False
R00796,nano-quant83,dep-44,dev,False
R00796,nano-quant83,dep-29,dev,False
R00797,neo-text-stack,sqlalchemy,dev,False
R00797,neo-text-stack,flask,optional,False
R00797,neo-text-stack,polars,dev,False
R00798,gradstack,dep-4,core,False
R00798,gradstack,dep-14,core,False
R00798,gradstack,dep-43,dev,False
R00799,prunepulse,ai,dev,False
R00799,prunepulse,next,core,False
R00799,prunepulse,zod,optional,False
R00799,prunepulse,react,optional,False
R00799,prunepulse,axios,optional,False
R00800,dyna-doc,dep-33,dev,False
R00800,dyna-doc,dep-2,core,False
R00801,FYQTC,clap,dev,False
R00801,FYQTC,tch-rs,dev,True
R00802,search-js,flax,dev,True
R00802,search-js,chromadb,core,False
R00802,search-js,datasets,core,True
R00802,search-js,click,dev,False
R00802,search-js,sentencepiece,core,False
R00802,search-js,gradio,dev,False
R00802,search-js,transformers,dev,True
R00803,NPQ,dep-33,core,False
R00803,NPQ,dep-43,core,False
R00803,NPQ,dep-16,core,False
R00803,NPQ,dep-48,dev,False
R00804,ultra-guard,dep-25,dev,False
R00804,ultra-guard,dep-37,optional,False
R00805,YAVA,ndarray,optional,False
R00805,YAVA,reqwest,optional,False
R00805,YAVA,clap,dev,False
R00806,bert-rs,axios,core,False
R00806,bert-rs,prisma,optional,False
R00806,bert-rs,react,core,False
R00806,bert-rs,openai,optional,False
R00806,bert-rs,zod,dev,False
R00807,hyper-token-py,dep-34,core,False
R00807,hyper-token-py,dep-45,optional,False
R00808,doc-ml,typer,core,False
R00808,doc-ml,tiktoken,optional,False
R00808,doc-ml,polars,dev,False
R00808,doc-ml,click,core,False
R00808,doc-ml,flax,dev,True
R00808,doc-ml,tensorflow,optional,True
R00809,distill-studio,dep-43,optional,False
R00809,distill-studio,dep-26,core,False
R00810,micro-flow,reqwest,core,False
R00810,micro-flow,rayon,dev,False
R00811,poly-gen-base,rayon,optional,False
R00811,poly-gen-base,tch-rs,core,True
R00811,poly-gen-base,anyhow,optional,False
R00811,poly-gen-base,serde,dev,False
R00812,open-llm,dep-41,optional,False
R00813,PKEUR,mlflow,dev,False
R00813,PKEUR,jax,core,True
R00813,PKEUR,faiss,optional,False
R00813,PKEUR,aiohttp,core,False
R00813,PKEUR,pandas,core,False
R00813,PKEUR,torch,dev,True
R00813,PKEUR,chromadb,optional,False
R00813,PKEUR,httpx,core,False
R00814,opthub,sqlalchemy,optional,False
R00814,opthub,torch,optional,True
R00814,opthub,einops,optional,False
R00814,opthub,accelerate,core,True
R00814,opthub,tiktoken,dev,False
R00815,diffforge62,accelerate,optional,True
R00815,diffforge62,scikit-learn,dev,True
R00815,diffforge62,transformers,dev,True
R00815,diffforge62,aiohttp,core,False
R00815,diffforge62,dask,dev,False
R00815,diffforge62,httpx,optional,False
R00815,diffforge62,sentencepiece,core,False
R00815,diffforge62,redis,optional,False
R00816,mini-eval,dep-38,dev,False
R00816,mini-eval,dep-48,dev,False
R00816,mini-eval,dep-35,dev,False
R00817,benchai,react,optional,False
R00817,benchai,prisma,optional,False
R00817,benchai,ai,optional,False
R00817,benchai,zod,core,False
R00817,benchai,openai,dev,False
R00818,CILM,pydantic,optional,False
R00818,CILM,llama-index,dev,False
R00819,lite-doc-hub,ndarray,optional,False
R00819,lite-doc-hub,tch-rs,optional,True
R00820,super-tune42,dep-31,core,False
R00820,super-tune42,dep-1,optional,False
R00821,quick-opt,langchain,optional,False
R00821,quick-opt,redis,core,False
R00821,quick-opt,aiohttp,core,False
R00822,rapid-embed-box,dep-26,optional,False
R00822,rapid-embed-box,dep-33,core,False
R00823,audiojs50,sqlalchemy,core,False
R00823,audiojs50,flax,dev,True
R00823,audiojs50,pandas,optional,False
R00823,audiojs50,streamlit,optional,False
R00823,audiojs50,tensorflow,dev,True
R00824,simple-gen-core,dask,dev,False
R00824,simple-gen-core,datasets,core,True
R00825,SDF,flask,core,False
R00825,SDF,chromadb,optional,False
R00825,SDF,tensorflow,optional,True
R00825,SDF,peft,dev,True
R00825,SDF,click,dev,False
R00825,SDF,pydantic,core,False
R00825,SDF,dask,dev,False
R00826,next-quant-js,ndarray,optional,False
R00826,next-quant-js,reqwest,dev,False
R00826,next-quant-js,candle,dev,True
R00826,next-quant-js,serde,core,False
R00826,next-quant-js,rayon,optional,False
R00827,tunelib,wandb,core,False
R00827,tunelib,vllm,optional,True
R00827,tunelib,datasets,core,True
R00827,tunelib,pandas,core,False
R00827,tunelib,optax,optional,True
R00827,tunelib,httpx,optional,False
R00828,omni-audio-studio,dep-39,core,False
R00828,omni-audio-studio,dep-15,dev,False
R00829,easy-diff-cpp,bitsandbytes,optional,True
R00829,easy-diff-cpp,einops,dev,False
R00829,easy-diff-cpp,peft,core,True
R00830,pipe-forge92,burn,dev,True
R00830,pipe-forge92,ndarray,core,False
R00830,pipe-forge92,rayon,dev,False
R00830,pipe-forge92,candle,optional,True
R00831,quantrs,dep-48,dev,False
R00831,quantrs,dep-32,dev,False
R00831,quantrs,dep-18,optional,False
R00832,hyper-guard-base,dep-21,optional,False
R00832,hyper-guard-base,dep-3,core,False
R00832,hyper-guard-base,dep-30,optional,False
R00833,pro-grad,next,optional,False
R00833,pro-grad,react,dev,False
R00833,pro-grad,vercel-ai-sdk,optional,False
R00834,graph-spark,dep-34,optional,False
R00835,mini-prompt5,bitsandbytes,dev,True
R00835,mini-prompt5,sentencepiece,dev,False
R00836,serveai,dep-23,optional,False
R00836,serveai,dep-49,optional,False
R00836,serveai,dep-2,dev,False
R00837,WITZC,fastapi,core,False
R00837,WITZC,numpy,optional,False
R00837,WITZC,wandb,optional,False
R00837,WITZC,peft,optional,True
R00837,WITZC,faiss,optional,False
R00837,WITZC,scikit-learn,dev,True
R00838,hyper-gen,dep-39,dev,False
R00838,hyper-gen,dep-32,dev,False
R00838,hyper-gen,dep-17,core,False
R00838,hyper-gen,dep-17,optional,False
R00839,embed-ops,einops,dev,False
R00839,embed-ops,bitsandbytes,dev,True
R00839,embed-ops,vllm,core,True
R00840,easy-diff-wave,dep-41,dev,False
R00840,easy-diff-wave,dep-19,core,False
R00840,easy-diff-wave,dep-25,core,False
R00840,easy-diff-wave,dep-49,core,False
R00841,tunekit,einops,core,False
R00841,tunekit,click,core,False
R00841,tunekit,langchain,dev,False
R00841,tunekit,flax,optional,True
R00842,code-spark,gradio,core,False
R00842,code-spark,qdrant-client,core,False
R00842,code-spark,optax,core,True
R00842,code-spark,streamlit,dev,False
R00842,code-spark,accelerate,dev,True
R00842,code-spark,fastapi,core,False
R00842,code-spark,tensorflow,optional,True
R00842,code-spark,ray,optional,False
R00843,gptx,redis,core,False
R00843,gptx,rich,optional,False
R00843,gptx,wandb,dev,False
R00843,gptx,torch,core,True
R00843,gptx,streamlit,dev,False
R00844,multi-grad-ai,tch-rs,core,True
R00844,multi-grad-ai,clap,dev,False
R00845,multi-bert-forge75,dep-40,dev,False
R00846,swift-guard,candle,dev,True
R00846,swift-guard,serde,dev,False
R00846,swift-guard,tch-rs,core,True
R00846,swift-guard,reqwest,dev,False
R00846,swift-guard,clap,dev,False
R00847,auto-diff-flow,langchain,optional,False
R00847,auto-diff-flow,bitsandbytes,dev,True
R00848,omni-distill,fastapi,dev,False
R00848,omni-distill,chromadb,optional,False
R00848,omni-distill,vllm,core,True
R00848,omni-distill,transformers,dev,True
R00848,omni-distill,einops,dev,False
R00848,omni-distill,typer,dev,False
R00849,merge-spark,faiss,optional,False
R00849,merge-spark,einops,dev,False
R00849,merge-spark,peft,optional,True
R00850,safe-stack,typer,dev,False
R00850,safe-stack,accelerate,core,True
R00850,safe-stack,chromadb,core,False
R00850,safe-stack,ray,core,False
R00850,safe-stack,dask,optional,False
R00851,VDFD,zod,dev,False
R00851,VDFD,vercel-ai-sdk,core,False
R00851,VDFD,tailwindcss,optional,False
R00851,VDFD,next,dev,False
R00852,easy-grad,ndarray,dev,False
R00852,easy-grad,clap,dev,False
R00852,easy-grad,tch-rs,dev,True
R00853,turbo-guard-ai,axios,core,False
R00853,turbo-guard-ai,openai,core,False
R00853,turbo-guard-ai,express,optional,False
R00853,turbo-guard-ai,next,dev,False
R00854,cross-chat-cpp,tiktoken,optional,False
R00854,cross-chat-cpp,einops,optional,False
R00854,cross-chat-cpp,dask,optional,False
R00854,cross-chat-cpp,polars,dev,False
R00854,cross-chat-cpp,tensorflow,dev,True
R00854,cross-chat-cpp,transformers,dev,True
R00855,XBS,dep-38,core,False
R00855,XBS,dep-43,optional,False
R00855,XBS,dep-35,core,False
R00855,XBS,dep-15,optional,False
R00856,quant-stack,qdrant-client,core,False
R00856,quant-stack,pandas,dev,False
R00857,flow-js,numpy,core,False
R00857,flow-js,wandb,dev,False
R00857,flow-js,rich,dev,False
R00857,flow-js,ray,optional,False
R00857,flow-js,fastapi,dev,False
R00857,flow-js,einops,dev,False
R00858,uni-lab-hub,wandb,core,False
R00858,uni-lab-hub,langchain,optional,False
R00859,quant-core,dep-18,core,False
R00859,quant-core,dep-20,dev,False
R00860,rapid-pipe,candle,optional,True
R00860,rapid-pipe,clap,core,False
R00860,rapid-pipe,serde,core,False
R00860,rapid-pipe,anyhow,core,False
R00860,rapid-pipe,rayon,dev,False
R00861,guard-flow,redis,dev,False
R00861,guard-flow,httpx,dev,False
R00861,guard-flow,dask,optional,False
R00861,guard-flow,faiss,optional,False
R00862,super-prompt-ml,ai,core,False
R00862,super-prompt-ml,tailwindcss,optional,False
R00863,ultra-gen,fastapi,core,False
R00863,ultra-gen,chromadb,optional,False
R00863,ultra-gen,jax,dev,True
R00864,multi-merge-js,datasets,optional,True
R00864,multi-merge-js,wandb,dev,False
R00864,multi-merge-js,sentencepiece,core,False
R00864,multi-merge-js,accelerate,dev,True
R00864,multi-merge-js,vllm,dev,True
R00864,multi-merge-js,gradio,core,False
R00865,quick-vision-ml,llama-index,dev,False
R00865,quick-vision-ml,sentencepiece,core,False
R00866,visionflow,dep-28,dev,False
R00866,visionflow,dep-25,core,False
R00867,next-train-lib,vercel-ai-sdk,core,False
R00867,next-train-lib,ai,core,False
R00867,next-train-lib,openai,optional,False
R00867,next-train-lib,prisma,optional,False
R00867,next-train-lib,express,dev,False
R00868,mini-grad-kit,dask,optional,False
R00868,mini-grad-kit,scipy,dev,False
R00868,mini-grad-kit,einops,core,False
R00868,mini-grad-kit,flask,optional,False
R00869,codeforge,pandas,dev,False
R00869,codeforge,transformers,dev,True
R00869,codeforge,qdrant-client,core,False
R00869,codeforge,einops,dev,False
R00869,codeforge,celery,optional,False
R00869,codeforge,pydantic,core,False
R00869,codeforge,gradio,dev,False
R00870,UULFT,polars,optional,False
R00870,UULFT,redis,dev,False
R00870,UULFT,pandas,optional,False
R00870,UULFT,mlflow,core,False
R00871,gradstudio,dep-28,core,False
R00871,gradstudio,dep-32,dev,False
R00871,gradstudio,dep-8,dev,False
R00872,JDK,dep-14,optional,False
R00872,JDK,dep-38,dev,False
R00872,JDK,dep-36,core,False
R00873,code-craft,ndarray,optional,False
R00873,code-craft,anyhow,optional,False
R00873,code-craft,serde,dev,False
R00873,code-craft,reqwest,optional,False
R00874,prompt-ml,dep-33,optional,False
R00875,flex-infer-craft,typer,optional,False
R00875,flex-infer-craft,numpy,optional,False
R00875,flex-infer-craft,datasets,core,True
R00875,flex-infer-craft,mlflow,dev,False
R00875,flex-infer-craft,wandb,core,False
R00875,flex-infer-craft,httpx,optional,False
R00876,CTNO,mlflow,dev,False
R00876,CTNO,faiss,optional,False
R00876,CTNO,qdrant-client,core,False
R00876,CTNO,sentencepiece,optional,False
R00876,CTNO,gradio,dev,False
R00877,mergespark,tiktoken,dev,False
R00877,mergespark,pandas,core,False
R00878,gpt-kit68,httpx,optional,False
R00878,gpt-kit68,scipy,core,False
R00878,gpt-kit68,flax,dev,True
R00878,gpt-kit68,chromadb,dev,False
R00878,gpt-kit68,einops,optional,False
R00878,gpt-kit68,pydantic,core,False
R00878,gpt-kit68,tensorflow,optional,True
R00878,gpt-kit68,flask,dev,False
R00879,smart-vision,dep-12,dev,False
R00880,neo-safe-spark,dep-15,optional,False
R00880,neo-safe-spark,dep-29,core,False
R00880,neo-safe-spark,dep-37,core,False
R00881,HRZ,reqwest,core,False
R00881,HRZ,candle,dev,True
R00881,HRZ,tch-rs,core,True
R00881,HRZ,tokio,dev,False
R00882,smart-gen,numpy,optional,False
R00882,smart-gen,optax,core,True
R00882,smart-gen,httpx,optional,False
R00883,THBAL,peft,optional,True
R00883,THBAL,aiohttp,dev,False
R00883,THBAL,scipy,optional,False
R00883,THBAL,flax,optional,True
R00884,deep-code,dep-28,optional,False
R00884,deep-code,dep-50,core,False
R00885,APN,einops,dev,False
R00885,APN,streamlit,dev,False
R00885,APN,httpx,optional,False
R00885,APN,bitsandbytes,dev,True
R00885,APN,jax,core,True
R00886,fast-gen,sentencepiece,core,False
R00886,fast-gen,dask,optional,False
R00886,fast-gen,ray,dev,False
R00886,fast-gen,langchain,dev,False
R00886,fast-gen,einops,core,False
